Match_ID,Season,Match_Date,Venue,City,Team_1,Team_2,Toss_Winner,Toss_Decision,First_Innings_Runs,First_Innings_Wickets,Second_Innings_Runs,Second_Innings_Wickets,Powerplay_Runs_T1,Powerplay_Runs_T2,Death_Overs_Runs_T1,Death_Overs_Runs_T2,Top_Batsman_T1,Top_Batsman_T1_Runs,Top_Batsman_T2,Top_Batsman_T2_Runs,Best_Bowler_T1,Best_Bowler_T1_Wickets,Best_Bowler_T2,Best_Bowler_T2_Wickets,Winner,Winning_Margin,Player_of_Match,Pitch_Type,Weather,Head_to_Head_T1_Wins,Head_to_Head_T2_Wins
e6f81d20-59c2-4431-9a3b-23e0fd2feeee,2021,26-Apr-21,Narendra Modi Stadium,Ahmedabad,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,Field,123,9,126,5,37,48,27,34,Mayank Agarwal,31,Eoin Morgan,47,Mohammed Shami,1,Prasidh Krishna,3,Kolkata Knight Riders,5 wickets,Eoin Morgan,Neutral,Clear,9,18
5a8711a5-8e19-40fc-b740-2eb1da16e023,2021,27-Apr-21,Narendra Modi Stadium,Ahmedabad,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,Field,171,5,170,4,51,46,51,52,AB de Villiers,75,Shikhar Dhawan,28,Kyle Jamieson,1,Avesh Khan,1,Royal Challengers Bangalore,1 run,AB de Villiers,Neutral,Clear,17,17
0a1ee1d5-154e-4e8a-940a-3659955ab4c8,2021,28-Apr-21,MA Chidambaram Stadium,Chennai,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,173,3,171,8,50,51,57,47,Ruturaj Gaikwad,64,Manish Pandey,61,Lungi Ngidi,2,Rashid Khan,3,Chennai Super Kings,7 wickets,Ruturaj Gaikwad,Slow,Clear,15,8
9541c89b-22c1-4718-ae6a-71d786f3c9ea,2021,29-Apr-21,Narendra Modi Stadium,Ahmedabad,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Field,171,5,172,3,49,60,50,49,Quinton de Kock,70,Sanju Samson,42,Rahul Chahar,2,Chris Morris,2,Rajasthan Royals,7 wickets,Quinton de Kock,Neutral,Clear,20,11
a2a8911c-7da0-4c0e-bb30-fb16386ef098,2021,30-Apr-21,Narendra Modi Stadium,Ahmedabad,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,179,5,181,4,49,53,61,54,KL Rahul,91,Virat Kohli,51,Harpreet Brar,3,Kyle Jamieson,2,Royal Challengers Bangalore,6 wickets,KL Rahul,Neutral,Clear,10,18
49c33dc4-9259-4861-943d-1c26da92d250,2021,01-May-21,Arun Jaitley Stadium,Delhi,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Field,218,4,219,6,81,52,62,71,Kieron Pollard,87,Moeen Ali,46,Kieron Pollard,2,Sam Curran,3,Mumbai Indians,4 wickets,Kieron Pollard,Neutral,Clear,20,18
96a7ddfc-6f73-4a8e-af44-61c91c30c8f2,2021,02-May-21,Arun Jaitley Stadium,Delhi,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Bat,220,3,165,8,58,57,63,47,Jos Buttler,124,Manish Pandey,31,Chris Morris,3,Rashid Khan,1,Rajasthan Royals,55 runs,Jos Buttler,Neutral,Clear,11,10
87dc0ad0-a6c2-4091-a381-d9221deac276,2021,02-May-21,Narendra Modi Stadium,Ahmedabad,Punjab Kings,Delhi Capitals,Delhi Capitals,Field,166,6,167,3,59,63,46,47,Mayank Agarwal,99,Shikhar Dhawan,69,Riley Meredith,2,Kagiso Rabada,3,Delhi Capitals,7 wickets,Shikhar Dhawan,Neutral,Clear,16,16
0e7cccbf-bcb7-4f8f-bac9-60ac63451504,2021,03-May-21,Narendra Modi Stadium,Ahmedabad,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,149,8,150,3,45,48,47,43,Andre Russell,31,Glenn Maxwell,51,Varun Chakravarthy,2,Mohammed Siraj,3,Royal Challengers Bangalore,7 wickets,Glenn Maxwell,Neutral,Clear,13,18
5abbdda7-f2a3-408b-a2df-50146464568b,2021,04-May-21,Arun Jaitley Stadium,Delhi,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Field,173,3,137,10,48,48,59,36,Jonny Bairstow,43,Quinton de Kock,40,Vijay Shankar,2,Trent Boult,3,Sunrisers Hyderabad,3 runs,Kieron Pollard,Neutral,Clear,8,20
69b88cd6-ecdc-47f1-b9fb-57ce3c9c98bb,2021,20-Sep-21,Dubai International Cricket Stadium,Dubai,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,92,10,94,1,28,36,25,29,Andre Russell,25,Devdutt Padikkal,22,Varun Chakravarthy,3,Mohammed Siraj,3,Kolkata Knight Riders,9 wickets,Varun Chakravarthy,Neutral,Clear,14,18
eba5b8ff-f65f-49f1-968b-7e20b3b8a329,2021,21-Sep-21,Dubai International Cricket Stadium,Dubai,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Field,185,10,183,4,49,57,68,69,Aiden Markram,27,Evin Lewis,36,Arshdeep Singh,5,Kartik Tyagi,2,Punjab Kings,2 runs,Aiden Markram,Neutral,Clear,12,12
3b359f80-87fe-4992-9761-aca2f9dd0ce1,2021,22-Sep-21,Sheikh Zayed Stadium,Abu Dhabi,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,134,8,139,2,42,40,43,49,Shreyas Iyer,47,David Warner,42,Kagiso Rabada,3,Rashid Khan,1,Delhi Capitals,8 wickets,Anrich Nortje,Neutral,Clear,17,8
06a78182-b46b-4a78-ae76-b48d2b644689,2021,23-Sep-21,Dubai International Cricket Stadium,Dubai,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Field,156,6,157,4,55,59,48,44,Virat Kohli,53,Ruturaj Gaikwad,38,Yuzvendra Chahal,1,Dwayne Bravo,3,Chennai Super Kings,6 wickets,Dwayne Bravo,Neutral,Clear,18,10
38d24f2e-3c3b-4903-9bf3-e2697a45febe,2021,24-Sep-21,Sharjah Cricket Stadium,Sharjah,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Field,155,6,159,4,42,56,62,43,Rahul Tripathi,74,Quinton de Kock,55,Lockie Ferguson,2,Jasprit Bumrah,3,Kolkata Knight Riders,7wickets,Rahul Tripathi,Neutral,Clear,7,21
a262e0e9-3fe3-43b7-9f40-c07a70cd6e60,2021,25-Sep-21,Sheikh Zayed Stadium,Abu Dhabi,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Field,154,6,121,8,44,55,54,34,Shreyas Iyer,43,Sanju Samson,33,Anrich Nortje,2,Chetan Sakariya,2,Delhi Capitals,33 runs,Anrich Nortje,Neutral,Clear,18,11
527b75eb-d1ae-4a9d-8509-137e84cf789b,2021,26-Sep-21,Sharjah Cricket Stadium,Sharjah,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,125,7,114,10,36,39,36,35,Aiden Markram,27,Jason Holder,47,Ravi Bishnoi,3,Jason Holder,3,Sunrisers Hyderabad,7 wickets,Jason Holder,Neutral,Clear,9,10
af357180-7173-4b1e-9785-3ca15e7aa950,2021,26-Sep-21,Dubai International Cricket Stadium,Dubai,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Field,171,6,172,4,50,52,56,58,Rahul Tripathi,45,Ruturaj Gaikwad,40,Andre Russell,1,Sunil Narine,3,Chennai Super Kings,6 wickets,Ravindra Jadeja,Neutral,Clear,9,19
63759783-bec5-42ef-b47d-46a121807ee4,2021,27-Sep-21,Dubai International Cricket Stadium,Dubai,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,Bat,165,6,111,10,48,35,63,35,Virat Kohli,51,Rohit Sharma,43,Yuzvendra Chahal,3,Jasprit Bumrah,3,Royal Challengers Bangalore,54 runs,Glenn Maxwell,Neutral,Clear,19,21
8d4e40ec-4806-4c54-9453-00ec65f88bdb,2021,28-Sep-21,Sharjah Cricket Stadium,Sharjah,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Field,127,9,130,7,39,46,38,37,Steve Smith,39,Shubman Gill,30,Avesh Khan,3,Lockie Ferguson,2,Kolkata Knight Riders,3 wickets,Sunil Narine,Neutral,Clear,19,8
2812464f-43fc-4ecc-9fd2-aab1af3b5a86,2021,29-Sep-21,Sheikh Zayed Stadium,Abu Dhabi,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Field,164,5,167,3,48,56,58,54,Kane Williamson,51,Sanju Samson,42,Siddarth Kaul,2,Chris Morris,2,Rajasthan Royals,7 wickets,Sanju Samson,Neutral,Clear,10,12
1c7e9cd9-8bb9-4606-b70a-0ee33d4c2329,2021,30-Sep-21,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Bat,134,6,139,4,41,40,43,51,Ruturaj Gaikwad,45,Wriddhiman Saha,44,Josh Hazlewood,3,Jason Holder,3,Chennai Super Kings,6 wickets,Ruturaj Gaikwad,Neutral,Clear,16,8
513fdc94-433a-46cb-a171-4a90587db619,2021,01-Oct-21,Sharjah Cricket Stadium,Sharjah,Kolkata Knight Riders,Punjab Kings,Punjab Kings,Field,165,7,168,5,48,46,60,63,Venkatesh Iyer,67,KL Rahul,67,Varun Chakravarthy,2,Arshdeep Singh,3,Punjab Kings,5 wickets,KL Rahul,Neutral,Clear,10,19
63d4352b-1316-46ca-ac1b-3d555210386d,2021,02-Oct-21,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Delhi Capitals,Delhi Capitals,Field,129,8,132,6,35,39,45,47,Suryakumar Yadav,33,Shreyas Iyer,33,Jasprit Bumrah,3,Avesh Khan,3,Delhi Capitals,4 wickets,Avesh Khan,Neutral,Clear,21,18
b6a1833d-8c3e-4566-bb67-4a0ca6d286ee,2021,03-Oct-21,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,Bat,164,7,158,6,49,49,50,52,Glenn Maxwell,57,Mayank Agarwal,57,Yuzvendra Chahal,3,Moises Henriques,3,Royal Challengers Bangalore,6 runs,Glenn Maxwell,Neutral,Clear,19,10
524a8994-8b93-4c8e-ad7a-40ba159b64ca,2021,03-Oct-21,Dubai International Cricket Stadium,Dubai,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Bat,115,8,116,4,29,32,38,40,Shubman Gill,57,Kane Williamson,26,Tim Southee,2,Jason Holder,2,Kolkata Knight Riders,6 wickets,Shubman Gill,Neutral,Clear,14,8
c71d887a-14f2-4188-b557-340b49f3cacb,2021,04-Oct-21,Dubai International Cricket Stadium,Dubai,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Field,136,5,139,6,36,47,48,46,Shikhar Dhawan,39,Ruturaj Gaikwad,28,Axar Patel,2,Shardul Thakur,2,Chennai Super Kings,4 wickets,Ruturaj Gaikwad,Neutral,Clear,18,10
1521a9de-dfce-45a2-b4de-811886ccf5b3,2021,05-Oct-21,Sharjah Cricket Stadium,Sharjah,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Field,90,9,94,2,30,26,35,36,Evin Lewis,24,Ishan Kishan,50,Nathan Coulter-Nile,4,Trent Boult,1,Mumbai Indians,8 wickets,Nathan Coulter-Nile,Neutral,Clear,11,21
6f100936-898e-4181-87b1-5158b4da120b,2021,06-Oct-21,Sheikh Zayed Stadium,Abu Dhabi,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Bat,149,7,141,6,36,44,53,46,Glenn Maxwell,40,Kane Williamson,31,Harshal Patel,3,Rashid Khan,1,Royal Challengers Bangalore,4 runs,Harshal Patel,Neutral,Clear,19,8
f3a84588-4709-4e32-8945-7992675e9dd0,2021,07-Oct-21,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,Punjab Kings,Punjab Kings,Field,134,6,139,4,46,47,44,56,Faf du Plessis,76,KL Rahul,98,Shardul Thakur,3,Arshdeep Singh,2,Punjab Kings,6 wickets,KL Rahul,Neutral,Clear,16,10
ba8fe76c-cdd2-442f-bc79-66d6f837dc64,2021,08-Oct-21,Sharjah Cricket Stadium,Sharjah,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,Bat,171,4,85,10,50,25,61,28,Shubman Gill,56,Rahul Tewatia,44,Shivam Mavi,4,Chris Morris,1,Kolkata Knight Riders,86 runs,Shivam Mavi,Neutral,Clear,15,12
8b870aa2-b2e4-40ae-b876-20ce4bd8fb6a,2021,08-Oct-21,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Bat,235,9,193,8,42,48,103,63,Ishan Kishan,84,Manish Pandey,69,Jasprit Bumrah,1,Jason Holder,4,Mumbai Indians,42 runs,Ishan Kishan,Neutral,Clear,21,8
8174115c-6dd8-4f31-924e-98ee3f1ec253,2021,09-Oct-21,Dubai International Cricket Stadium,Dubai,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,Field,164,5,166,3,48,55,59,57,KS Bharat,78,Prithvi Shaw,48,Harshal Patel,1,Anrich Nortje,2,Delhi Capitals,7 wickets,Prithvi Shaw,Neutral,Clear,19,19
abdb55cf-b154-4a5f-8092-14db2e88e9a9,2021,10-Oct-21,Sharjah Cricket Stadium,Sharjah,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Bat,85,10,84,6,30,28,29,29,Jason Holder,20,Ishan Kishan,32,Rashid Khan,2,Trent Boult,3,Mumbai Indians,42 runs,Trent Boult,Neutral,Clear,8,21
6a071a17-9a35-49da-80a8-897587cc7344,2021,10-Oct-21,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Field,172,5,173,7,55,47,51,55,Ruturaj Gaikwad,50,Prithvi Shaw,60,Moeen Ali,1,Tom Curran,3,Delhi Capitals,3 wickets,Prithvi Shaw,Neutral,Clear,18,11
e8af318f-f24b-4006-af14-f8525f13a5c8,2021,11-Oct-21,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Field,86,10,89,6,41,32,25,29,Virat Kohli,5,Shubman Gill,40,Yuzvendra Chahal,1,Sunil Narine,4,Kolkata Knight Riders,4 wickets,Sunil Narine,Neutral,Clear,19,13
86971fb4-2067-4ca9-bc8d-14749fdd7f3c,2020,19-Sep-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Field,162,9,166,5,46,51,39,40,Saurabh Tiwary,42,Ambati Rayudu,71,Jasprit Bumrah,1,Lungi Ngidi,3,Chennai Super Kings,5 wickets,Ambati Rayudu,Batting,Clear,19,11
539ca626-71a1-4835-89f3-99d59187c1a0,2020,20-Sep-2020,Dubai International Cricket Stadium,Dubai,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,Field,157,8,157,8,23,30,44,45,Marcus Stoinis,53,Mayank Agarwal,89,Kagiso Rabada,2,Marcus Stoinis,2,Match Tied,Super Over,Marcus Stoinis,Batting,Clear,14,12
c15003d4-ddd5-44db-8b65-57831063f221,2020,21-Sep-2020,Dubai International Cricket Stadium,Dubai,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,134,9,132,7,36,29,48,39,Jonny Bairstow,61,Yuzvendra Chahal,18,Yuzvendra Chahal,3,Yuzvendra Chahal,3,Royal Challengers Bangalore,10 runs,Yuzvendra Chahal,Bowling,Clear,8,7
91aa5881-cf28-4aa7-b4de-221c7108e723,2020,22-Sep-2020,Sharjah Cricket Stadium,Sharjah,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Field,216,7,200,6,69,54,77,61,Sanju Samson,74,Faf du Plessis,72,Rahul Tewatia,1,Sam Curran,3,Rajasthan Royals,16 runs,Sanju Samson,Batting,Clear,13,9
310df2f2-70d8-4ac7-8dbb-eea1839fc0c7,2020,23-Sep-2020,Sheikh Zayed Stadium,Abu Dhabi,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Field,195,5,146,9,25,59,60,49,Dinesh Karthik,30,Rohit Sharma,80,Pat Cummins,1,Trent Boult,2,Mumbai Indians,49 runs,Rohit Sharma,Batting,Clear,22,6
c9af7a7c-9ffc-4ca6-afe4-a04073746c1c,2020,24-Sep-2020,Dubai International Cricket Stadium,Dubai,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,206,3,109,10,56,43,62,27,KL Rahul,132,AB de Villiers,28,Sheldon Cottrell,1,Yuzvendra Chahal,3,Kings XI Punjab,97 runs,KL Rahul,Batting,Clear,12,14
51163b7c-6894-4082-b641-88b1435703a5,2020,25-Sep-2020,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Field,175,7,131,7,54,36,54,41,Faf du Plessis,58,Prithvi Shaw,64,Piyush Chawla,2,Kagiso Rabada,3,Delhi Capitals,44 runs,Prithvi Shaw,Batting,Clear,15,8
a1cd08f8-7d7a-4b34-862e-def3bc9cb5e4,2020,26-Sep-2020,Sheikh Zayed Stadium,Abu Dhabi,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,142,4,145,3,38,48,46,45,Shubman Gill,70,Manish Pandey,51,Pat Cummins,1,T Natarajan,1,Sunrisers Hyderabad,7 wickets,Abhishek Sharma,Bowling,Clear,12,8
ece475a0-e98e-4c6a-9980-2520bc0c019a,2020,27-Sep-2020,Sharjah Cricket Stadium,Sharjah,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,Field,223,2,226,7,69,60,77,86,Sanju Samson,85,Mayank Agarwal,50,Ankit Rajpoot,1,Mohammed Shami,3,Rajasthan Royals,4 wickets,Sanju Samson,Batting,Clear,12,13
b5ca5cd4-4774-4b6d-8ab4-78cfa8f96cd6,2020,28-Sep-2020,Dubai International Cricket Stadium,Dubai,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Field,201,3,203,5,59,59,65,65,Aaron Finch,52,Ishan Kishan,99,Adam Zampa,1,Kieron Pollard,3,Mumbai Indians,5 wickets,Ishan Kishan,Batting,Clear,17,9
6079fac6-aa50-48eb-a925-7345768f0c95,2020,29-Sep-2020,Sheikh Zayed Stadium,Abu Dhabi,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Bat,162,4,147,7,47,40,51,45,Shikhar Dhawan,34,David Warner,45,Kagiso Rabada,2,Rashid Khan,1,Delhi Capitals,15 runs,Kagiso Rabada,Bowling,Clear,10,6
9b630a63-787c-413b-962a-a4f118ea7ef0,2020,30-Sep-2020,Dubai International Cricket Stadium,Dubai,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Field,174,6,137,9,47,33,60,40,Tom Curran,54,Shubman Gill,47,Ankit Rajpoot,2,Shivam Mavi,2,Kolkata Knight Riders,37 runs,Shivam Mavi,Bowling,Clear,10,12
94ddad1c-5091-4019-8202-eb81b6aa2c8d,2020,01-Oct-2020,Sheikh Zayed Stadium,Abu Dhabi,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Field,170,4,176,2,41,50,47,56,KL Rahul,77,Quinton de Kock,53,Sheldon Cottrell,1,Jasprit Bumrah,2,Mumbai Indians,48 runs,Kieron Pollard,Bowling,Clear,12,13
acd40fe1-8c74-4341-9cbd-307eceebf4ba,2020,02-Oct-2020,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,167,6,147,8,52,41,60,40,Ambati Rayudu,79,Kane Williamson,57,Deepak Chahar,2,T Natarajan,2,Sunrisers Hyderabad,7 runs,Abdul Samad,Batting,Clear,13,10
dfba0f17-9498-4e4f-b644-513be2e49ab3,2020,03-Oct-2020,Sheikh Zayed Stadium,Abu Dhabi,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Bat,154,6,158,3,48,43,45,55,AB de Villiers,55,Devdutt Padikkal,63,Yuzvendra Chahal,3,Shreyas Gopal,1,Royal Challengers Bangalore,8 wickets,Yuzvendra Chahal,Bowling,Clear,10,12
6d36551c-52b0-4974-a37a-8cde2458936b,2020,03-Oct-2020,Sharjah Cricket Stadium,Sharjah,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Bat,228,4,210,8,56,45,76,64,Shreyas Iyer,88,Nitish Rana,58,Anrich Nortje,3,Andre Russell,2,Delhi Capitals,18 runs,Shreyas Iyer,Batting,Clear,12,13
a447aa8e-25e6-4358-ad9c-5c3b069c0d94,2020,04-Oct-2020,Dubai International Cricket Stadium,Dubai,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Bat,208,5,131,8,57,39,63,40,Quinton de Kock,67,David Warner,60,Trent Boult,2,Sandeep Sharma,2,Mumbai Indians,34 runs,Quinton de Kock,Batting,Clear,13,8
6d747bd6-964e-49bb-9c8e-c5b0019951dd,2020,05-Oct-2020,Dubai International Cricket Stadium,Dubai,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,Field,171,5,170,4,43,43,58,61,Virat Kohli,43,Marcus Stoinis,53,Mohammed Siraj,2,Kagiso Rabada,4,Delhi Capitals,59 runs,Axar Patel,Bowling,Clear,15,9
42f1c8c8-195d-4d3f-9380-4ef324f1d4d0,2020,06-Oct-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Bat,193,4,136,10,60,31,68,43,Suryakumar Yadav,79,Jos Buttler,70,Jasprit Bumrah,4,Shreyas Gopal,2,Mumbai Indians,57 runs,Suryakumar Yadav,Batting,Clear,14,11
23e9ff41-d0a9-4b6a-bedf-94d967df9a56,2020,07-Oct-2020,Sheikh Zayed Stadium,Abu Dhabi,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Bat,167,10,157,5,44,44,53,60,Rahul Tripathi,81,Shane Watson,50,Andre Russell,1,Karn Sharma,2,Kolkata Knight Riders,10 runs,Rahul Tripathi,Batting,Clear,14,10
8c6379e4-ae5a-4326-97dd-3ecbb049c315,2020,08-Oct-2020,Dubai International Cricket Stadium,Dubai,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,Bat,201,6,132,10,58,27,62,43,David Warner,52,Nicholas Pooran,77,Rashid Khan,3,Arshdeep Singh,2,Sunrisers Hyderabad,69 runs,Rashid Khan,Bowling,Clear,10,12
2bf9a236-9af8-4f5f-88d4-a627f3c85fd5,2020,09-Oct-2020,Sharjah Cricket Stadium,Sharjah,Rajasthan Royals,Delhi Capitals,Delhi Capitals,Field,184,8,138,9,50,47,60,40,Shimron Hetmyer,45,Shikhar Dhawan,57,Jofra Archer,3,Kagiso Rabada,3,Delhi Capitals,46 runs,Ravichandran Ashwin,Bowling,Clear,12,11
8beaebe0-7599-493e-80fa-ca764f58eb1e,2020,10-Oct-2020,Dubai International Cricket Stadium,Dubai,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Bat,169,4,132,8,36,47,60,40,Virat Kohli,90,N Jagadeesan,33,Chris Morris,3,Deepak Chahar,1,Royal Challengers Bangalore,37 runs,Virat Kohli,Batting,Clear,16,10
de292f0e-4d83-4efd-875e-6f5f9185ffd1,2020,11-Oct-2020,Sheikh Zayed Stadium,Abu Dhabi,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Bat,158,4,163,5,48,47,48,50,Manish Pandey,54,Sanju Samson,26,Jason Holder,3,Rashid Khan,1,Rajasthan Royals,5 wickets,Jason Holder,Bowling,Clear,11,10
146112b7-59c0-410f-b595-e9df26022b27,2020,11-Oct-2020,Sharjah Cricket Stadium,Sharjah,Mumbai Indians,Delhi Capitals,Mumbai Indians,Bat,162,4,164,5,55,42,50,58,Quinton de Kock,53,Shikhar Dhawan,69,Jasprit Bumrah,2,Kagiso Rabada,2,Mumbai Indians,5 wickets,Quinton de Kock,Batting,Clear,15,11
249089bd-ac03-4833-b1c3-cccf246ef77e,2020,12-Oct-2020,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Bat,194,2,112,9,47,41,63,30,AB de Villiers,73,Shubman Gill,34,Yuzvendra Chahal,1,Varun Chakravarthy,2,Royal Challengers Bangalore,82 runs,AB de Villiers,Batting,Clear,16,11
0a039f01-b6e9-4b28-bc8b-6a4b1d7e8743,2020,13-Oct-2020,Dubai International Cricket Stadium,Dubai,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Field,164,5,157,8,58,35,48,40,Kane Williamson,57,Ravindra Jadeja,50,T Natarajan,2,Deepak Chahar,2,Chennai Super Kings,20 runs,Ravindra Jadeja,Batting,Clear,13,11
daaa0a17-a812-402f-afd4-d599250f651f,2020,14-Oct-2020,Dubai International Cricket Stadium,Dubai,Delhi Capitals,Rajasthan Royals,Delhi Capitals,Bat,161,7,148,8,42,42,52,47,Shikhar Dhawan,57,Ben Stokes,41,Tushar Deshpande,2,Jofra Archer,3,Delhi Capitals,13 runs,Anrich Nortje,Bowling,Clear,13,12
eaef4729-93a1-4841-b3b5-889a248f5677,2020,15-Oct-2020,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Field,171,6,177,2,48,53,50,62,Virat Kohli,48,KL Rahul,61,Yuzvendra Chahal,1,Murugan Ashwin,2,Kings XI Punjab,8 wickets,KL Rahul,Batting,Clear,16,12
ead23153-23c1-495a-b3b9-165e321b5e1c,2020,16-Oct-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Bat,148,5,146,8,51,33,48,40,Quinton de Kock,78,Pat Cummins,53,Jasprit Bumrah,1,Pat Cummins,2,Mumbai Indians,8 wickets,Quinton de Kock,Batting,Clear,16,12
97285c92-2b13-48d3-b1f3-f2e715b83c7f,2020,17-Oct-2020,Dubai International Cricket Stadium,Dubai,Delhi Capitals,Chennai Super Kings,Delhi Capitals,Bat,179,3,131,7,47,44,68,36,Shikhar Dhawan,101,Faf du Plessis,43,Axar Patel,2,Deepak Chahar,2,Delhi Capitals,5 wickets,Shikhar Dhawan,Batting,Clear,14,12
b704a4c9-37c0-4ba4-b19b-940941e010a2,2020,18-Oct-2020,Sheikh Zayed Stadium,Abu Dhabi,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Bat,163,6,164,4,48,48,50,56,Manish Pandey,51,Shubman Gill,36,Vijay Shankar,1,Lockie Ferguson,3,Kolkata Knight Riders,8 wickets,Lockie Ferguson,Bowling,Clear,11,13
d05fb504-4d67-4219-a8af-49e5debef619,2020,18-Oct-2020,Dubai International Cricket Stadium,Dubai,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,Field,176,6,176,6,43,53,60,50,Quinton de Kock,53,KL Rahul,77,Jasprit Bumrah,3,Mohammed Shami,2,Match Tied,Super Over,KL Rahul,Batting,Clear,16,13
2da47fb8-d1a0-401d-aee2-a3c78b11b786,2020,19-Oct-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Bat,125,5,126,3,26,43,40,43,Ravindra Jadeja,35,Jos Buttler,70,Deepak Chahar,2,Shardul Thakur,1,Rajasthan Royals,7 wickets,Jos Buttler,Batting,Clear,14,13
58e1e1fe-a88c-4f62-a768-01aba9eef5af,2020,20-Oct-2020,Dubai International Cricket Stadium,Dubai,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,Bat,164,5,167,5,53,49,50,58,Nicholas Pooran,53,Shikhar Dhawan,69,Mohammed Shami,2,Kagiso Rabada,2,Delhi Capitals,5 wickets,Shikhar Dhawan,Batting,Clear,13,13
